G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Season,Outcome,Player
-34,-2,-4.5,-0.6000000000000001,-2.0,0.181,0.0,-0.2,0.0,-0.6000000000000001,-1.9,0.15899999999999997,0.181,-0.5,-0.6,-0.783,-0.3,-0.4,-0.7999999999999999,0.0,0.10000000000000003,0.1,0.0,-0.19999999999999996,-1.6,2009,0,Jason Hart\hartja01
-7,3,3.4000000000000004,-0.30000000000000004,0.10000000000000009,-0.131,0.0,0.0,0.0,-0.30000000000000004,0.10000000000000009,-0.131,-0.131,-0.2,-0.09999999999999998,-0.33299999999999996,0.6,0.0,0.6000000000000001,0.7,0.1,0.09999999999999998,0.3,0.8,-0.8,2001,0,Antonio Harvey\harvean01
-1,-3,-1.4000000000000004,-0.30000000000000004,-1.0999999999999999,0.067,0.0,0.0,0.0,-0.30000000000000004,-1.0999999999999999,0.067,0.067,-0.2,-0.4,-0.5,-0.7,0.5,-0.30000000000000004,-1.0,0.09999999999999998,0.4,0.20000000000000007,0.19999999999999996,-0.8,2002,0,Antonio Harvey\harvean01
29,4,14.299999999999999,1.9,3.8,-0.07299999999999995,0.0,0.0,0.0,1.9,3.8,-0.07299999999999995,-0.07299999999999995,0.8,0.9999999999999999,0.22499999999999998,1.4,2.3,3.6999999999999997,0.7000000000000001,0.2,0.4,0.29999999999999993,1.5999999999999999,4.5,2001,0,Donnell Harvey\harvedo01
30,23,3.0,0.9000000000000004,2.6000000000000005,-0.05199999999999999,0.0,0.1,0.143,0.9000000000000004,2.5,-0.04799999999999999,-0.05099999999999999,0.3999999999999999,0.3999999999999999,0.07000000000000006,-0.09999999999999987,0.6000000000000001,0.5,0.5,0.19999999999999996,-0.09999999999999998,0.9000000000000001,0.20000000000000018,2.2,2002,0,Donnell Harvey\harvedo01
-17,-19,-7.799999999999999,-1.7000000000000002,-3.8000000000000003,-0.0030000000000000027,0.0,0.0,-0.143,-1.7000000000000002,-3.8,-0.0010000000000000009,-0.0040000000000000036,-0.5,-0.8999999999999999,0.06499999999999995,-0.8,-1.8000000000000003,-2.5999999999999996,-0.9,-0.19999999999999996,0.09999999999999998,-0.8,-0.3999999999999999,-3.9000000000000004,2003,0,Donnell Harvey\harvedo01
-57,-8,-7.8,-0.8,-2.7,0.5569999999999999,0.0,-0.1,0.0,-0.8,-2.5999999999999996,0.5509999999999999,0.5569999999999999,0.30000000000000004,-0.09999999999999987,0.265,-0.10000000000000009,-0.19999999999999996,-0.40000000000000036,-0.10000000000000003,-0.10000000000000003,-0.2,-0.5,-1.5000000000000002,-1.2999999999999998,2004,0,Donnell Harvey\harvedo01
-47,-41,-8.600000000000001,-1.7999999999999998,-4.699999999999999,0.065,0.0,0.0,1.0,-1.8999999999999995,-4.799999999999999,0.059,0.069,-1.5,-2.0,-0.10499999999999998,-1.3,-0.6000000000000001,-1.8999999999999995,-0.29999999999999993,-0.29999999999999993,0.19999999999999996,-0.8999999999999999,-0.7000000000000002,-5.0,2001,0,Alan Henderson\hendeal01
56,2,2.0,-0.3999999999999999,-0.5,-0.04099999999999998,0.0,0.0,-1.0,-0.30000000000000027,-0.40000000000000036,-0.03300000000000003,-0.044999999999999984,0.20000000000000007,0.0,0.10499999999999998,0.7,0.5,1.2000000000000002,0.09999999999999998,0.0,-0.19999999999999996,-0.10000000000000009,0.5,-0.7000000000000002,2002,0,Alan Henderson\hendeal01
-76,-3,-6.899999999999999,-0.19999999999999996,-0.5,0.007999999999999952,0.0,0.0,0.0,-0.19999999999999996,-0.5,0.0050000000000000044,0.007999999999999952,-0.40000000000000013,-0.7,0.029000000000000026,-0.09999999999999987,-1.3,-1.4000000000000004,-0.2,-0.2,-0.10000000000000003,-0.19999999999999996,-1.8,-0.7999999999999998,2003,0,Alan Henderson\hendeal01
72,10,4.1,-0.19999999999999996,-0.7000000000000002,0.051000000000000045,0.0,0.0,0.0,-0.19999999999999996,-0.7000000000000002,0.05600000000000005,0.051000000000000045,-0.19999999999999996,0.0,-0.128,0.30000000000000004,0.7,1.0,0.0,0.2,0.2,0.09999999999999998,1.7,-0.5,2004,0,Alan Henderson\hendeal01
-27,-7,-5.0,-0.6,-0.9999999999999998,-0.01100000000000001,0.0,0.0,0.0,-0.6,-0.9999999999999998,-0.016000000000000014,-0.01100000000000001,0.09999999999999998,0.0,0.134,-0.9000000000000001,-0.8999999999999999,-1.7999999999999998,-0.09999999999999998,-0.2,-0.3,-0.19999999999999996,-0.7999999999999998,-1.0,2005,0,Alan Henderson\hendeal01
-13,2,0.5999999999999996,0.20000000000000007,0.0,0.126,0.0,0.0,0.0,0.20000000000000007,0.0,0.126,0.126,0.30000000000000004,0.19999999999999996,0.028999999999999915,0.10000000000000009,0.10000000000000009,0.09999999999999964,0.09999999999999998,0.0,0.09999999999999998,-0.10000000000000003,0.5,0.6000000000000001,2006,0,Alan Henderson\hendeal01
-43,-10,-11.7,-0.5999999999999999,-2.1999999999999997,0.09499999999999997,0.2,0.19999999999999998,0.375,-0.7,-2.3,0.08299999999999996,0.125,-0.2,-0.20000000000000007,-0.08100000000000007,-0.19999999999999998,-1.1,-1.3,-1.0999999999999999,0.0,-0.2,-0.40000000000000013,-1.5,-1.2999999999999998,2001,0,Cedric Henderson\hendece02
10,10,3.3000000000000043,1.1000000000000005,3.0999999999999996,-0.016000000000000014,-0.3,-0.19999999999999998,-1.0,1.4000000000000004,3.3000000000000007,0.0010000000000000009,-0.027000000000000024,0.9000000000000004,-0.7999999999999998,0.248,0.10000000000000009,2.6000000000000005,2.6000000000000005,-1.7000000000000002,-0.7000000000000001,-0.2,-0.19999999999999973,0.6000000000000001,3.0,2001,0,Grant Hill\hillgr01
15,15,-7.5,-0.7000000000000002,-3.3000000000000007,0.066,0.0,0.0,0.25,-0.7000000000000002,-3.4000000000000004,0.065,0.067,-0.8000000000000007,-0.7000000000000002,-0.04400000000000004,-0.7000000000000002,-1.2000000000000002,-1.8000000000000007,-0.39999999999999947,0.4,0.10000000000000003,0.2999999999999998,-1.2999999999999998,-2.3000000000000007,2002,0,Grant Hill\hillgr01
-46,-50,-5.699999999999999,-2.0,-3.5,-0.019000000000000017,0.1,0.2,0.01899999999999999,-2.1000000000000005,-3.8000000000000007,-0.015000000000000013,-0.017000000000000015,-0.5,-0.1999999999999993,-0.05599999999999994,-0.40000000000000013,-0.5,-0.9000000000000004,-1.0,-0.2999999999999998,-0.10000000000000003,-0.7,0.2999999999999998,-4.6,2005,0,Grant Hill\hillgr01
44,47,1.6999999999999993,-0.40000000000000036,-1.4000000000000004,0.028000000000000025,-0.1,-0.2,-0.08299999999999999,-0.39999999999999947,-1.1999999999999993,0.027000000000000024,0.026000000000000023,0.09999999999999964,0.09999999999999964,0.0,0.10000000000000009,-0.30000000000000027,-0.19999999999999973,-0.19999999999999973,-0.20000000000000007,0.10000000000000003,0.5000000000000002,-0.19999999999999973,-0.6999999999999993,2006,0,Grant Hill\hillgr01
5,4,0.8000000000000007,-0.20000000000000018,0.0,-0.015000000000000013,0.5,1.3,0.15,-0.6000000000000005,-1.3000000000000007,0.010000000000000009,0.006000000000000005,-1.4,-2.2,0.10199999999999998,0.30000000000000004,1.2000000000000002,1.4,0.7999999999999998,0.0,0.4,-0.8000000000000003,0.0,-1.3000000000000007,2007,0,Grant Hill\hillgr01
12,0,-1.8999999999999986,-0.2999999999999998,-1.0999999999999996,0.020000000000000018,-0.2,-0.6,-0.0010000000000000009,-0.09999999999999964,-0.5,0.01200000000000001,0.014000000000000012,-0.19999999999999973,-0.09999999999999964,-0.05899999999999994,-0.30000000000000004,0.20000000000000018,-0.09999999999999964,-0.6000000000000001,0.20000000000000007,-0.10000000000000009,0.10000000000000009,0.0,-1.0999999999999996,2008,0,Grant Hill\hillgr01
-1,13,0.1999999999999993,-0.7000000000000002,-0.40000000000000036,-0.04500000000000004,0.10000000000000003,0.09999999999999998,0.122,-0.7999999999999998,-0.4999999999999991,-0.06400000000000006,-0.03700000000000003,0.2999999999999998,0.3999999999999999,0.008999999999999897,0.09999999999999998,0.39999999999999947,0.5999999999999996,0.10000000000000009,-0.40000000000000013,-0.29999999999999993,-0.19999999999999996,-0.20000000000000018,-0.6999999999999993,2009,0,Grant Hill\hillgr01
-1,-1,0.10000000000000142,0.9000000000000004,1.6000000000000014,0.006000000000000005,0.19999999999999996,0.3999999999999999,-0.04299999999999998,0.7000000000000002,1.2000000000000002,0.015000000000000013,0.008000000000000007,0.20000000000000018,0.10000000000000009,0.01200000000000001,0.09999999999999998,-1.2999999999999998,-1.2999999999999998,0.10000000000000009,0.10000000000000009,0.0,0.3999999999999999,0.2999999999999998,1.8999999999999986,2010,0,Grant Hill\hillgr01
-31,-34,-2.0,-0.9000000000000004,-1.1000000000000014,-0.03799999999999998,-0.3,-0.2999999999999998,-0.131,-0.6000000000000005,-0.8000000000000007,-0.028000000000000025,-0.04999999999999999,-1.0000000000000002,-1.0,-0.06799999999999995,-0.4,-0.3999999999999999,-0.7000000000000002,-0.2999999999999998,0.0,0.19999999999999996,-0.3999999999999999,-0.4999999999999998,-3.0,2011,0,Grant Hill\hillgr01
-20,-46,-13.000000000000002,-2.8,-5.799999999999999,-0.057999999999999996,-0.19999999999999998,-0.7000000000000001,0.009000000000000008,-2.5999999999999996,-5.1,-0.06799999999999995,-0.057999999999999996,-1.2,-1.4000000000000001,-0.17800000000000005,-0.39999999999999997,-1.4,-1.8,-1.3000000000000003,-0.4,-0.39999999999999997,-0.4,-0.5,-6.999999999999999,2012,0,Grant Hill\hillgr01
-50,-49,0.09999999999999787,-1.0,-0.7000000000000002,-0.08399999999999996,0.0,0.0,0.0,-1.0,-0.7000000000000002,-0.08199999999999996,-0.08399999999999996,0.30000000000000027,0.3999999999999999,0.020000000000000018,-0.10000000000000009,1.5999999999999996,1.5,0.30000000000000004,0.19999999999999996,0.09999999999999998,0.10000000000000009,0.6999999999999997,-1.5999999999999996,2001,0,Tyrone Hill\hillty01
30,17,-7.099999999999998,-0.40000000000000036,-1.5,0.03199999999999997,0.0,0.0,0.0,-0.40000000000000036,-1.5,0.02999999999999997,0.03199999999999997,-1.6,-2.6,0.025000000000000022,-0.7000000000000002,-2.8,-3.5,-0.20000000000000007,0.10000000000000009,0.0,-0.6000000000000001,-0.7999999999999998,-2.4000000000000004,2002,0,Tyrone Hill\hillty01
-51,-43,-16.5,-1.6999999999999997,-4.5,0.178,0.0,0.0,0.0,-1.6999999999999997,-4.5,0.178,0.178,-0.4,-0.5999999999999999,0.07499999999999996,-1.2999999999999998,-4.1000000000000005,-5.4,-0.7,-0.8,-0.3,-0.7999999999999999,-1.1,-3.8,2003,0,Tyrone Hill\hillty01
5,-29,-12.599999999999998,-1.4,-3.0,-0.02200000000000002,-1.0999999999999999,-2.2,-0.15099999999999997,-0.30000000000000004,-0.7999999999999998,0.021999999999999964,-0.08500000000000002,-0.8,-0.9000000000000001,-0.026000000000000023,-0.09999999999999998,-1.5,-1.5,-1.9000000000000001,-0.5,-0.1,-0.6,-1.0,-4.699999999999999,2001,0,Fred Hoiberg\hoibefr01
-16,-8,-5.4,-0.7,-1.7000000000000002,-0.02699999999999997,-0.19999999999999998,-0.8999999999999999,-0.02300000000000002,-0.5,-0.8,-0.068,-0.04800000000000004,-0.30000000000000004,-0.3999999999999999,-0.020000000000000018,0.0,-0.3999999999999999,-0.5,-0.5999999999999999,-0.20000000000000007,0.0,0.0,-0.20000000000000007,-2.1000000000000005,2002,0,Fred Hoiberg\hoibefr01
16,3,10.4,1.4999999999999998,2.8,0.07600000000000001,0.9,1.9000000000000001,0.20400000000000001,0.6000000000000001,1.0000000000000002,0.064,0.15499999999999997,0.5,0.7,0.025000000000000022,0.09999999999999998,1.1,1.1999999999999997,0.2999999999999998,0.20000000000000007,0.0,0.19999999999999996,0.7999999999999999,4.4,2003,0,Fred Hoiberg\hoibefr01
-3,-3,-6.100000000000001,-0.4999999999999998,-1.0999999999999996,0.023999999999999966,-0.09999999999999998,-0.30000000000000027,0.04099999999999998,-0.4,-0.9000000000000001,0.013000000000000012,0.049000000000000044,0.0,-0.19999999999999996,0.028000000000000025,0.10000000000000003,-1.1,-1.0,-0.2999999999999998,-0.10000000000000009,0.1,-0.3,-0.30000000000000004,-0.9000000000000004,2004,0,Fred Hoiberg\hoibefr01
2,22,6.299999999999997,0.3999999999999999,0.9000000000000004,0.01100000000000001,0.20000000000000007,0.5,0.028000000000000025,0.10000000000000009,0.40000000000000036,0.0010000000000000009,0.021999999999999964,0.6000000000000001,0.5999999999999999,0.07200000000000006,0.40000000000000013,1.6999999999999997,2.2,1.2999999999999998,0.30000000000000004,0.40000000000000013,0.10000000000000009,-0.10000000000000009,1.5999999999999996,2001,0,Robert Horry\horryro01
-1,3,2.900000000000002,0.0,0.2999999999999998,-0.01100000000000001,-0.30000000000000004,-0.2999999999999998,-0.08600000000000002,0.3999999999999999,0.5,0.029000000000000026,-0.03999999999999998,0.0,0.0,-0.014000000000000012,0.6999999999999997,-0.09999999999999964,0.5,0.0,0.19999999999999996,-0.30000000000000004,0.2999999999999998,0.5,-0.2999999999999998,2002,0,Robert Horry\horryro01
1,-25,-13.4,-0.5999999999999999,-1.7000000000000002,0.018000000000000016,-0.09999999999999998,-0.9000000000000001,0.09200000000000003,-0.5,-0.7000000000000002,-0.028000000000000025,0.02400000000000002,-0.4,-0.3999999999999999,-0.124,-0.9999999999999998,-2.2,-3.0000000000000004,-1.7,-0.6,-0.20000000000000007,-0.7,-1.1,-1.7000000000000002,2003,0,Robert Horry\horryro01
-6,15,2.700000000000001,0.40000000000000013,0.7000000000000002,0.013999999999999957,0.19999999999999996,0.5,-0.010000000000000009,0.19999999999999996,0.20000000000000018,0.030000000000000027,0.022999999999999965,0.20000000000000007,0.19999999999999996,0.14400000000000002,-0.10000000000000009,0.3999999999999999,0.20000000000000018,-0.09999999999999987,0.30000000000000004,0.20000000000000007,0.20000000000000007,-0.19999999999999996,1.2000000000000002,2004,0,Robert Horry\horryro01
-12,-13,0.1999999999999993,-0.30000000000000004,-0.40000000000000036,-0.034999999999999976,0.10000000000000009,0.4999999999999998,-0.0020000000000000018,-0.4999999999999999,-0.9000000000000004,-0.04799999999999999,-0.013000000000000012,-0.40000000000000013,-0.3999999999999999,-0.14200000000000002,-0.09999999999999987,0.30000000000000027,0.19999999999999973,0.19999999999999996,-0.20000000000000007,0.0,-0.20000000000000007,0.0,-0.9000000000000004,2005,0,Robert Horry\horryro01
5,5,-2.3000000000000007,-0.5,-0.8999999999999995,-0.025000000000000022,-0.10000000000000009,-0.09999999999999964,-0.03199999999999997,-0.30000000000000004,-0.7999999999999998,-0.007000000000000006,-0.01599999999999996,-0.09999999999999998,-0.20000000000000007,-0.05300000000000005,0.0,-0.40000000000000036,-0.3999999999999999,-0.19999999999999996,0.0,-0.20000000000000007,-0.09999999999999998,-0.30000000000000004,-1.1999999999999997,2006,0,Robert Horry\horryro01
-23,-3,-3.5,-0.5,-1.1,-0.03999999999999998,-0.29999999999999993,-0.6000000000000001,-0.07900000000000001,-0.19999999999999996,-0.3999999999999999,0.01599999999999996,-0.063,-0.19999999999999996,-0.30000000000000004,0.049000000000000044,-0.30000000000000004,-0.6999999999999997,-1.0,-0.10000000000000009,-0.19999999999999996,-0.19999999999999996,-0.09999999999999998,-0.30000000000000004,-1.4,2007,0,Robert Horry\horryro01
14,3,8.2,1.1999999999999997,3.299999999999999,-0.021999999999999964,0.4,1.4,-0.0010000000000000009,0.7,1.9000000000000004,-0.02100000000000002,-0.010000000000000009,0.19999999999999996,0.10000000000000009,0.17099999999999993,0.19999999999999998,0.8,0.8999999999999999,0.8999999999999999,0.39999999999999997,0.1,0.6000000000000001,0.30000000000000004,3.0,2001,0,Eddie House\houseed01
-9,4,-0.5999999999999979,-0.19999999999999973,-0.09999999999999964,-0.01200000000000001,-0.10000000000000009,-0.2999999999999998,-0.043999999999999984,0.10000000000000009,0.20000000000000018,-0.0020000000000000018,-0.02200000000000002,-0.09999999999999998,-0.10000000000000009,0.0040000000000000036,0.0,0.0,0.10000000000000009,-0.2999999999999998,0.10000000000000009,-0.1,-0.5,-0.19999999999999996,-0.5,2002,0,Eddie House\houseed01
5,3,1.1999999999999993,-0.3999999999999999,-0.5999999999999996,-0.028000000000000025,0.20000000000000007,0.09999999999999964,0.07500000000000001,-0.7,-0.7000000000000002,-0.069,-0.013000000000000012,0.0,0.10000000000000009,-0.06099999999999994,0.2,0.30000000000000004,0.4999999999999998,0.8999999999999999,0.30000000000000004,0.1,0.30000000000000004,0.19999999999999996,-0.7000000000000002,2003,0,Eddie House\houseed01
8,-3,-6.700000000000001,-0.30000000000000027,-2.0999999999999996,0.09200000000000003,-0.30000000000000004,-0.8999999999999999,0.07900000000000001,0.0,-1.2000000000000002,0.09900000000000003,0.09600000000000003,-0.3,-0.4,0.051999999999999935,-0.3,-0.8,-1.0999999999999999,-1.1,-0.5000000000000001,0.0,-0.6000000000000001,-0.5,-1.0,2004,0,Eddie House\houseed01
13,-7,4.4,1.6,4.0,-0.029000000000000026,0.9,2.5,-0.065,0.5999999999999999,1.5,-0.0050000000000000044,-0.008000000000000007,0.10000000000000003,0.09999999999999998,-0.04699999999999993,0.0,0.3999999999999999,0.40000000000000013,0.40000000000000013,-0.09999999999999998,0.0,0.4,0.19999999999999996,4.000000000000001,2005,0,Eddie House\houseed01
-25,1,-0.6000000000000014,-0.7999999999999998,-1.9000000000000004,0.006000000000000005,-0.19999999999999996,-0.7999999999999998,0.03999999999999998,-0.5,-1.0999999999999996,-0.018000000000000016,0.014000000000000012,0.19999999999999996,0.09999999999999998,0.11199999999999999,0.09999999999999998,0.0,0.0,-0.6000000000000001,0.0,0.0,-0.4,0.0,-1.4000000000000004,2006,0,Eddie House\houseed01
22,1,2.1000000000000014,-0.40000000000000036,-0.7000000000000002,-0.019000000000000017,0.19999999999999996,0.6999999999999997,-0.035999999999999976,-0.5999999999999999,-1.4000000000000004,0.0020000000000000018,0.0020000000000000018,-0.19999999999999996,-0.09999999999999998,0.0,-0.09999999999999998,0.5,0.5,0.7,0.30000000000000004,0.0,0.5,0.30000000000000004,-0.9000000000000004,2007,0,Eddie House\houseed01
3,-2,-0.6999999999999993,0.30000000000000027,0.10000000000000053,0.03600000000000003,0.3999999999999999,0.40000000000000036,0.05099999999999999,-0.10000000000000009,-0.2999999999999998,0.016000000000000014,0.05999999999999994,0.09999999999999998,0.19999999999999996,-0.125,-0.1,-0.09999999999999987,-0.20000000000000018,-0.7999999999999998,0.0,0.0,-0.30000000000000004,-0.10000000000000009,1.0,2008,0,Eddie House\houseed01
-13,0,-0.40000000000000213,-0.6000000000000001,-0.20000000000000018,-0.065,-0.7,-0.9000000000000004,-0.09600000000000003,0.19999999999999996,0.6999999999999997,-0.03300000000000003,-0.11199999999999993,0.19999999999999996,0.10000000000000009,0.131,0.1,-0.40000000000000013,-0.2999999999999998,0.19999999999999996,-0.20000000000000007,0.0,0.0,-0.19999999999999996,-1.5,2009,0,Eddie House\houseed01
-12,1,-0.3999999999999986,-0.20000000000000018,-1.0,0.019000000000000017,0.0,-0.19999999999999973,0.041000000000000036,-0.2999999999999998,-0.7999999999999998,-0.0010000000000000009,0.03799999999999998,0.0,-0.10000000000000009,0.026999999999999913,0.0,0.10000000000000009,0.0,-0.19999999999999996,0.0,0.0,-0.19999999999999996,0.0,-0.5,2010,0,Eddie House\houseed01
-1,-1,1.1999999999999957,0.5,1.3999999999999986,-0.01200000000000001,0.6000000000000001,1.2999999999999998,0.01200000000000001,-0.10000000000000053,0.09999999999999964,-0.015000000000000013,0.0010000000000000009,0.19999999999999973,0.5000000000000004,-0.039000000000000035,0.2,-0.6000000000000001,-0.30000000000000027,0.2999999999999998,0.0,0.0,0.10000000000000009,0.0,1.6999999999999993,2001,0,Allan Houston\houstal01
5,5,0.10000000000000142,0.5999999999999996,1.0,0.008000000000000007,0.40000000000000013,1.0,0.0030000000000000027,0.20000000000000018,0.0,0.015000000000000013,0.017000000000000015,0.6000000000000005,0.39999999999999947,0.049000000000000044,-0.2,-0.2999999999999998,-0.5,0.20000000000000018,0.0,0.0,0.0,-0.10000000000000009,2.1000000000000014,2002,0,Allan Houston\houstal01
-32,-32,-1.8999999999999986,-1.2000000000000002,-2.299999999999999,-0.010000000000000009,-0.5000000000000002,-1.5,0.034999999999999976,-0.7000000000000002,-0.8000000000000007,-0.030000000000000027,-0.015000000000000013,-1.3000000000000003,-1.4,-0.006000000000000005,0.10000000000000003,-0.5,-0.3999999999999999,-0.7000000000000002,0.10000000000000009,-0.1,-0.20000000000000018,-0.19999999999999973,-4.0,2003,0,Allan Houston\houstal01
